event_file,eeg_file,total_votes_received,fraction_of_yes,Split
0000306_36224,0000306,1,0.0,train
0000306_36352,0000306,1,0.0,train
0000306_36608,0000306,1,0.0,train
0000306_36864,0000306,1,1.0,train
0000306_38784,0000306,1,0.0,train
0000306_39424,0000306,1,0.0,train
0000306_39680,0000306,1,0.0,train
0000306_39936,0000306,1,1.0,train
0000306_40064,0000306,1,1.0,train
0000306_40960,0000306,1,1.0,train
0000306_41600,0000306,1,0.0,train
0000306_41728,0000306,1,0.0,train
0000306_42112,0000306,1,0.0,train
0000306_43392,0000306,1,0.0,train
0000306_43520,0000306,1,1.0,train
0000306_44416,0000306,1,0.0,train
0000306_44672,0000306,1,0.0,train
0000306_44800,0000306,1,0.0,train
0000306_45056,0000306,1,0.0,train
0000306_45312,0000306,1,1.0,train
0000306_45696,0000306,1,0.0,train
0000306_46720,0000306,1,0.0,train
0000306_47360,0000306,1,0.0,train
0000306_47872,0000306,1,1.0,train
0000306_48000,0000306,1,1.0,train
0000306_48256,0000306,1,0.0,train
0000306_48512,0000306,1,0.0,train
0000306_49024,0000306,1,1.0,train
0000306_49152,0000306,1,0.0,train
0000306_49792,0000306,1,1.0,train
0000306_49920,0000306,1,1.0,train
0000306_50176,0000306,1,0.0,train
0000306_50560,0000306,1,0.0,train
0000306_51072,0000306,1,0.0,train
0000306_51200,0000306,1,1.0,train
0000306_51840,0000306,1,0.0,train
0000306_52992,0000306,1,0.0,train
0000306_54272,0000306,1,1.0,train
0000306_54400,0000306,1,1.0,train
0000306_57472,0000306,1,1.0,train
0000306_57600,0000306,1,1.0,train
0000306_57984,0000306,1,0.0,train
0000306_58240,0000306,1,0.0,train
0000306_59136,0000306,1,0.0,train
0000306_59264,0000306,1,0.0,train
0000306_59520,0000306,1,1.0,train
0000306_59648,0000306,1,0.0,train
0000306_59776,0000306,1,1.0,train
0000306_59904,0000306,1,1.0,train
0000306_60672,0000306,1,0.0,train
0000306_60928,0000306,1,0.0,train
0000306_61312,0000306,1,0.0,train
0000306_61568,0000306,1,0.0,train
0000306_61696,0000306,1,1.0,train
0000306_62720,0000306,1,0.0,train
0000306_62848,0000306,1,0.0,train
0000306_63616,0000306,1,0.0,train
0000306_64256,0000306,1,1.0,train
0000306_64384,0000306,1,1.0,train
0000306_64512,0000306,1,1.0,train
0000306_65024,0000306,1,0.0,train
0000306_65152,0000306,1,0.0,train
0000306_65536,0000306,1,0.0,train
0000306_65920,0000306,1,0.0,train
0000306_67456,0000306,1,0.0,train
0000306_67968,0000306,1,1.0,train
0000306_68096,0000306,1,1.0,train
0000306_68992,0000306,1,0.0,train
0000306_69120,0000306,1,0.0,train
0000306_70144,0000306,1,0.0,train
0000306_70784,0000306,1,0.0,train
0000306_71168,0000306,1,1.0,train
0000306_71808,0000306,1,0.0,train
0000306_72704,0000306,1,0.0,train
0000306_72960,0000306,1,0.0,train
0000306_73088,0000306,1,0.0,train
0000306_73344,0000306,1,1.0,train
0000306_73472,0000306,1,0.0,train
0000306_74240,0000306,1,1.0,train
0000306_74368,0000306,1,1.0,train
0000306_74752,0000306,1,0.0,train
0000306_75776,0000306,1,1.0,train
0000306_75904,0000306,1,1.0,train
0000306_76032,0000306,1,1.0,train
0000306_76544,0000306,1,0.0,train
0000306_76928,0000306,1,0.0,train
0000306_77440,0000306,1,0.0,train
0000306_78464,0000306,1,0.0,train
0000306_78720,0000306,1,0.0,train
0000306_79616,0000306,1,0.0,train
0000306_79744,0000306,1,0.0,train
0000306_81280,0000306,1,1.0,train
0000306_81408,0000306,1,1.0,train
0000306_82176,0000306,1,0.0,train
0000306_82560,0000306,1,0.0,train
0000306_82816,0000306,1,0.0,train
0000306_82944,0000306,1,1.0,train
0000306_84480,0000306,1,0.0,train
0000306_84864,0000306,1,0.0,train
0000306_85120,0000306,1,1.0,train
0000306_85248,0000306,1,1.0,train
0000306_85376,0000306,1,1.0,train
0000306_85760,0000306,1,0.0,train
0000306_87168,0000306,1,0.0,train
0000306_87424,0000306,1,0.0,train
0000306_87552,0000306,1,0.0,train
0000306_88320,0000306,1,0.0,train
0000306_88576,0000306,1,0.0,train
0000306_88832,0000306,1,0.0,train
0000306_88960,0000306,1,1.0,train
0000306_89088,0000306,1,1.0,train
0000306_89600,0000306,1,0.0,train
0000306_91264,0000306,1,0.0,train
0000330_384,0000330,1,0.0,val
0000330_1792,0000330,1,0.0,val
0000330_2560,0000330,1,0.0,val
0000330_2816,0000330,1,0.0,val
0000330_2944,0000330,1,0.0,val
0000330_3328,0000330,1,0.0,val
0000330_6016,0000330,1,0.0,val
0000330_6144,0000330,1,0.0,val
0000330_6656,0000330,1,0.0,val
0000330_8704,0000330,1,0.0,val
0000330_8960,0000330,1,0.0,val
0000330_9344,0000330,1,0.0,val
0000330_10368,0000330,1,0.0,val
0000330_10624,0000330,1,0.0,val
0000330_13184,0000330,1,0.0,val
0000330_14336,0000330,1,0.0,val
0000330_14848,0000330,1,0.0,val
0000330_14976,0000330,1,0.0,val
0000330_15104,0000330,1,0.0,val
0000330_15232,0000330,1,0.0,val
0000330_16640,0000330,1,0.0,val
0000330_17408,0000330,1,0.0,val
0000330_17664,0000330,1,0.0,val
0000330_18432,0000330,1,0.0,val
0000330_18688,0000330,1,0.0,val
0000330_18944,0000330,1,0.0,val
0000330_19072,0000330,1,0.0,val
0000330_19456,0000330,1,0.0,val
0000330_19968,0000330,1,0.0,val
0000330_20352,0000330,1,0.0,val
0000330_22016,0000330,1,0.0,val
0000330_22784,0000330,1,0.0,val
0000330_24704,0000330,1,0.0,val
0000330_25216,0000330,1,0.0,val
0000330_27264,0000330,1,0.0,val
0000330_27776,0000330,1,0.0,val
0000330_28416,0000330,1,0.0,val
0000330_29184,0000330,1,0.0,val
0000330_29440,0000330,1,0.0,val
0000330_29952,0000330,1,0.0,val
0000330_30080,0000330,1,0.0,val
0000330_30976,0000330,1,0.0,val
0000330_31616,0000330,1,0.0,val
0000330_31872,0000330,1,0.0,val
0000330_32384,0000330,1,0.0,val
0000330_32512,0000330,1,0.0,val
0000330_32640,0000330,1,0.0,val
0000330_33536,0000330,1,0.0,val
0000330_33920,0000330,1,0.0,val
0000330_34048,0000330,1,0.0,val
0000330_34432,0000330,1,0.0,val
0000330_34816,0000330,1,0.0,val
0000330_35456,0000330,1,0.0,val
0000330_37760,0000330,1,0.0,val
0000330_38272,0000330,1,0.0,val
0000330_39168,0000330,1,0.0,val
0000330_39808,0000330,1,0.0,val
0000330_40192,0000330,1,0.0,val
0000330_40960,0000330,1,0.0,val
0000330_42752,0000330,1,0.0,val
0000330_43264,0000330,1,0.0,val
0000330_44032,0000330,1,0.0,val
0000330_45696,0000330,1,0.0,val
0000330_45824,0000330,1,0.0,val
0000330_46720,0000330,1,0.0,val
0000330_47360,0000330,1,0.0,val
0000330_47616,0000330,1,0.0,val
0000330_47872,0000330,1,0.0,val
0000330_48128,0000330,1,0.0,val
0000330_48640,0000330,1,0.0,val
0000330_49152,0000330,1,0.0,val
0000330_50816,0000330,1,0.0,val
0000330_51584,0000330,1,0.0,val
0000330_52608,0000330,1,0.0,val
0000330_53760,0000330,1,0.0,val
0000330_54400,0000330,1,0.0,val
0000330_55936,0000330,1,0.0,val
0000330_56704,0000330,1,0.0,val
0000330_57216,0000330,1,0.0,val
0000330_60160,0000330,1,0.0,val
0000330_63104,0000330,1,0.0,val
0000330_63232,0000330,1,0.0,val
0000330_63360,0000330,1,1.0,val
0000330_63488,0000330,1,1.0,val
0000330_63616,0000330,1,1.0,val
0000330_63744,0000330,1,0.0,val
0000330_65536,0000330,1,0.0,val
0000330_65664,0000330,1,0.0,val
0000330_65792,0000330,1,0.0,val
0000330_66304,0000330,1,0.0,val
0000330_66560,0000330,1,0.0,val
0000330_66816,0000330,1,0.0,val
0000330_67584,0000330,1,0.0,val
0000330_68480,0000330,1,0.0,val
0000330_68736,0000330,1,0.0,val
0000330_69120,0000330,1,0.0,val
0000330_69632,0000330,1,0.0,val
0000330_70272,0000330,1,0.0,val
0000330_70784,0000330,1,0.0,val
0000330_72192,0000330,1,0.0,val
0000330_72960,0000330,1,0.0,val
0000330_73472,0000330,1,0.0,val
0000330_74240,0000330,1,0.0,val
0000330_75392,0000330,1,0.0,val
0000330_77056,0000330,1,0.0,val
0000330_80128,0000330,1,0.0,val
0000330_80256,0000330,1,0.0,val
0000330_80512,0000330,1,0.0,val
0000330_80640,0000330,1,0.0,val
0000330_80896,0000330,1,0.0,val
0000330_82560,0000330,1,0.0,val
0000330_82816,0000330,1,0.0,val
0000330_83968,0000330,1,0.0,val
0000330_84480,0000330,1,0.0,val
0000330_84736,0000330,1,0.0,val
0000330_84864,0000330,1,0.0,val
0000330_86144,0000330,1,0.0,val
0000330_86656,0000330,1,0.0,val
0000330_87936,0000330,1,0.0,val
0000330_89088,0000330,1,0.0,val
0000330_92416,0000330,1,0.0,val
0000330_92928,0000330,1,0.0,val
0000330_93696,0000330,1,0.0,val
0000330_94208,0000330,1,0.0,val
0000330_94464,0000330,1,0.0,val
0000330_95360,0000330,1,0.0,val
0000330_95872,0000330,1,0.0,val
0000330_96000,0000330,1,0.0,val
0000330_96128,0000330,1,0.0,val
0000330_96896,0000330,1,0.0,val
0000330_97024,0000330,1,0.0,val
0000330_98176,0000330,1,0.0,val
0000330_98432,0000330,1,0.0,val
0000330_98560,0000330,1,0.0,val
0000330_99200,0000330,1,0.0,val
0000330_99456,0000330,1,0.0,val
0000330_100096,0000330,1,0.0,val
0000330_100352,0000330,1,0.0,val
0000330_100736,0000330,1,0.0,val
0000330_101248,0000330,1,0.0,val
0000330_102272,0000330,1,0.0,val
0000330_102784,0000330,1,0.0,val
0000337_384,0000337,1,0.0,train
0000337_512,0000337,1,1.0,train
0000337_1024,0000337,1,1.0,train
0000337_1664,0000337,1,0.0,train
0000337_1920,0000337,1,0.0,train
0000337_2048,0000337,1,1.0,train
0000337_2816,0000337,1,1.0,train
0000337_2944,0000337,1,1.0,train
0000337_3328,0000337,1,1.0,train
0000337_3456,0000337,1,1.0,train
0000337_3584,0000337,1,1.0,train
0000337_3712,0000337,1,1.0,train
0000337_4096,0000337,1,1.0,train
0000337_4224,0000337,1,0.0,train
0000337_4352,0000337,1,1.0,train
0000337_4480,0000337,1,1.0,train
0000337_5120,0000337,1,0.0,train
0000337_5248,0000337,1,1.0,train
0000337_5504,0000337,1,0.0,train
0000337_5760,0000337,1,0.0,train
0000337_5888,0000337,1,1.0,train
0000337_6272,0000337,1,1.0,train
0000337_7552,0000337,1,0.0,train
0000337_7680,0000337,1,1.0,train
0000337_7808,0000337,1,1.0,train
0000337_8320,0000337,1,1.0,train
0000337_8448,0000337,1,1.0,train
0000337_8576,0000337,1,1.0,train
0000337_8832,0000337,1,1.0,train
0000337_9088,0000337,1,1.0,train
0000337_9344,0000337,1,1.0,train
0000337_9856,0000337,1,1.0,train
0000337_10240,0000337,1,0.0,train
0000337_11392,0000337,1,1.0,train
0000337_11776,0000337,1,1.0,train
0000337_11904,0000337,1,1.0,train
0000337_12032,0000337,1,1.0,train
0000337_12288,0000337,1,1.0,train
0000337_12416,0000337,1,1.0,train
0000337_12928,0000337,1,0.0,train
0000337_13056,0000337,1,1.0,train
0000337_13184,0000337,1,1.0,train
0000337_13440,0000337,1,1.0,train
0000337_13568,0000337,1,1.0,train
0000337_13952,0000337,1,1.0,train
0000337_14336,0000337,1,0.0,train
0000337_14464,0000337,1,1.0,train
0000337_14720,0000337,1,1.0,train
0000337_14848,0000337,1,1.0,train
0000337_14976,0000337,1,1.0,train
0000337_15104,0000337,1,1.0,train
0000337_15232,0000337,1,1.0,train
0000337_15616,0000337,1,1.0,train
0000337_15744,0000337,1,1.0,train
0000337_15872,0000337,1,1.0,train
0000337_16000,0000337,1,1.0,train
0000337_16128,0000337,1,1.0,train
0000337_16256,0000337,1,1.0,train
0000337_16640,0000337,1,1.0,train
0000337_16768,0000337,1,0.0,train
0000337_18048,0000337,1,0.0,train
0000337_18432,0000337,1,0.0,train
0000337_18560,0000337,1,1.0,train
0000337_18688,0000337,1,1.0,train
0000337_18816,0000337,1,0.0,train
0000337_18944,0000337,1,1.0,train
0000337_19072,0000337,1,1.0,train
0000337_19200,0000337,1,0.0,train
0000337_19328,0000337,1,1.0,train
0000337_19456,0000337,1,1.0,train
0000337_19968,0000337,1,0.0,train
0000337_20224,0000337,1,1.0,train
0000337_20352,0000337,1,1.0,train
0000337_20480,0000337,1,1.0,train
0000337_20608,0000337,1,1.0,train
0000337_20864,0000337,1,1.0,train
0000337_21120,0000337,1,1.0,train
0000337_21248,0000337,1,1.0,train
0000337_21504,0000337,1,1.0,train
0000337_21632,0000337,1,1.0,train
0000337_21760,0000337,1,1.0,train
0000337_21888,0000337,1,1.0,train
0000337_22016,0000337,1,1.0,train
0000337_22144,0000337,1,1.0,train
0000337_22528,0000337,1,1.0,train
0000337_22656,0000337,1,1.0,train
0000337_23296,0000337,1,0.0,train
0000337_23552,0000337,1,1.0,train
0000337_23808,0000337,1,0.0,train
0000337_23936,0000337,1,0.0,train
0000337_24064,0000337,1,1.0,train
0000337_24320,0000337,1,1.0,train
0000337_24448,0000337,1,1.0,train
0000337_24576,0000337,1,1.0,train
0000337_25088,0000337,1,0.0,train
0000337_25344,0000337,1,0.0,train
0000337_25600,0000337,1,0.0,train
0000337_26112,0000337,1,0.0,train
0000337_27008,0000337,1,1.0,train
0000337_27392,0000337,1,1.0,train
0000337_27520,0000337,1,0.0,train
0000337_27648,0000337,1,0.0,train
0000337_28288,0000337,1,1.0,train
0000337_28416,0000337,1,1.0,train
0000337_28672,0000337,1,1.0,train
0000337_29184,0000337,1,1.0,train
0000337_30208,0000337,1,0.0,train
0000337_30336,0000337,1,0.0,train
0000337_31104,0000337,1,0.0,train
0000337_31488,0000337,1,1.0,train
0000337_31616,0000337,1,1.0,train
0000337_31744,0000337,1,1.0,train
0000337_31872,0000337,1,0.0,train
0000337_32000,0000337,1,1.0,train
0000337_32896,0000337,1,1.0,train
0000337_33152,0000337,1,0.0,train
0000337_33408,0000337,1,0.0,train
0000337_33664,0000337,1,0.0,train
0000337_33920,0000337,1,1.0,train
0000337_34048,0000337,1,1.0,train
0000337_34304,0000337,1,1.0,train
0000337_34944,0000337,1,0.0,train
0000337_35584,0000337,1,0.0,train
0000337_35712,0000337,1,1.0,train
0000337_35968,0000337,1,1.0,train
0000337_36096,0000337,1,1.0,train
0000337_36352,0000337,1,0.0,train
0000337_36480,0000337,1,1.0,train
0000337_36736,0000337,1,1.0,train
0000337_36864,0000337,1,1.0,train
0000337_36992,0000337,1,1.0,train
0000337_37248,0000337,1,1.0,train
0000337_37376,0000337,1,1.0,train
0000337_37504,0000337,1,1.0,train
0000337_37760,0000337,1,1.0,train
0000337_37888,0000337,1,0.0,train
0000337_38656,0000337,1,0.0,train
0000337_39040,0000337,1,0.0,train
0000337_39296,0000337,1,1.0,train
0000337_39424,0000337,1,1.0,train
0000337_39936,0000337,1,1.0,train
0000337_40064,0000337,1,1.0,train
0000337_40576,0000337,1,0.0,train
0000337_40832,0000337,1,0.0,train
0000337_41472,0000337,1,0.0,train
0000337_41984,0000337,1,1.0,train
0000337_42368,0000337,1,0.0,train
0000337_42624,0000337,1,1.0,train
0000337_42752,0000337,1,1.0,train
0000337_42880,0000337,1,0.0,train
0000337_43008,0000337,1,0.0,train
0000337_43520,0000337,1,1.0,train
0000337_44160,0000337,1,1.0,train
0000337_44800,0000337,1,0.0,train
0000337_44928,0000337,1,1.0,train
0000337_45440,0000337,1,0.0,train
0000337_45568,0000337,1,0.0,train
0000337_45824,0000337,1,1.0,train
0000337_46336,0000337,1,0.0,train
0000337_46592,0000337,1,1.0,train
0000337_46720,0000337,1,1.0,train
0000337_47744,0000337,1,0.0,train
0000337_48256,0000337,1,0.0,train
0000337_48640,0000337,1,0.0,train
0000337_49280,0000337,1,1.0,train
0000337_49536,0000337,1,0.0,train
0000337_50048,0000337,1,1.0,train
0000337_50176,0000337,1,0.0,train
0000337_50304,0000337,1,0.0,train
0000337_50944,0000337,1,1.0,train
0000337_51072,0000337,1,0.0,train
0000337_51328,0000337,1,0.0,train
0000337_51968,0000337,1,1.0,train
0000337_52096,0000337,1,1.0,train
0000337_52480,0000337,1,0.0,train
0000337_52992,0000337,1,1.0,train
0000337_53120,0000337,1,0.0,train
0000337_53504,0000337,1,0.0,train
0000337_53888,0000337,1,0.0,train
0000337_54144,0000337,1,1.0,train
0000337_54272,0000337,1,1.0,train
0000337_54528,0000337,1,1.0,train
0000337_54656,0000337,1,0.0,train
0000337_54784,0000337,1,1.0,train
0000337_54912,0000337,1,1.0,train
0000337_56064,0000337,1,0.0,train
0000337_57856,0000337,1,1.0,train
0000337_57984,0000337,1,1.0,train
0000337_58368,0000337,1,0.0,train
0000337_58496,0000337,1,1.0,train
0000337_58624,0000337,1,1.0,train
0000337_58752,0000337,1,0.0,train
0000337_59136,0000337,1,1.0,train
0000337_59264,0000337,1,1.0,train
0000337_59392,0000337,1,1.0,train
0000337_59520,0000337,1,0.0,train
0000337_60672,0000337,1,0.0,train
0000337_61056,0000337,1,1.0,train
0000337_61184,0000337,1,0.0,train
0000337_61440,0000337,1,1.0,train
0000337_61568,0000337,1,1.0,train
0000337_61952,0000337,1,0.0,train
0000337_62080,0000337,1,0.0,train
0000337_62592,0000337,1,0.0,train
0000337_63232,0000337,1,0.0,train
0000337_64128,0000337,1,1.0,train
0000337_64256,0000337,1,1.0,train
0000337_64384,0000337,1,1.0,train
0000337_65024,0000337,1,1.0,train
0000337_65152,0000337,1,1.0,train
0000337_65536,0000337,1,0.0,train
0000337_65792,0000337,1,1.0,train
0000337_65920,0000337,1,1.0,train
0000337_66176,0000337,1,1.0,train
0000337_66432,0000337,1,1.0,train
0000337_66816,0000337,1,1.0,train
0000337_66944,0000337,1,1.0,train
0000337_67072,0000337,1,1.0,train
0000337_67328,0000337,1,0.0,train
0000337_67456,0000337,1,1.0,train
0000337_67712,0000337,1,0.0,train
0000337_67968,0000337,1,0.0,train
0000337_68096,0000337,1,0.0,train
0000337_68352,0000337,1,1.0,train
0000337_68480,0000337,1,1.0,train
0000337_68608,0000337,1,1.0,train
0000337_68992,0000337,1,0.0,train
0000337_69248,0000337,1,1.0,train
0000337_70784,0000337,1,1.0,train
0000337_70912,0000337,1,1.0,train
0000337_71168,0000337,1,0.0,train
0000337_71424,0000337,1,1.0,train
0000337_71680,0000337,1,1.0,train
0000337_72704,0000337,1,0.0,train
0000337_72960,0000337,1,0.0,train
0000337_73472,0000337,1,0.0,train
0000337_73728,0000337,1,1.0,train
0000337_73856,0000337,1,1.0,train
0000337_74112,0000337,1,1.0,train
0000337_74240,0000337,1,0.0,train
0000353_128,0000353,1,0.0,train
0000353_256,0000353,1,0.0,train
0000353_640,0000353,1,0.0,train
0000353_1408,0000353,1,0.0,train
0000353_2176,0000353,1,0.0,train
0000353_2304,0000353,1,0.0,train
0000353_3072,0000353,1,0.0,train
0000353_4864,0000353,1,1.0,train
0000353_4992,0000353,1,1.0,train
0000353_5120,0000353,1,1.0,train
0000353_5888,0000353,1,0.0,train
0000353_6656,0000353,1,0.0,train
0000353_7040,0000353,1,0.0,train
0000353_8064,0000353,1,0.0,train
0000353_8192,0000353,1,0.0,train
0000353_8448,0000353,1,0.0,train
0000353_8832,0000353,1,0.0,train
0000353_9088,0000353,1,0.0,train
0000353_9600,0000353,1,0.0,train
0000353_9856,0000353,1,0.0,train
0000353_10624,0000353,1,0.0,train
0000353_11008,0000353,1,0.0,train
0000353_13184,0000353,1,0.0,train
0000353_14464,0000353,1,0.0,train
0000353_16000,0000353,1,1.0,train
0000353_17664,0000353,1,0.0,train
0000353_18176,0000353,1,0.0,train
0000353_18304,0000353,1,0.0,train
0000353_18432,0000353,1,1.0,train
0000353_18688,0000353,1,0.0,train
0000353_19200,0000353,1,0.0,train
0000353_19968,0000353,1,0.0,train
0000353_21760,0000353,1,0.0,train
0000353_22272,0000353,1,0.0,train
0000353_23680,0000353,1,0.0,train
0000353_24064,0000353,1,0.0,train
0000353_24576,0000353,1,0.0,train
0000353_24960,0000353,1,0.0,train
0000353_25088,0000353,1,0.0,train
0000353_25344,0000353,1,0.0,train
0000353_25472,0000353,1,0.0,train
0000353_25856,0000353,1,0.0,train
0000353_26240,0000353,1,0.0,train
0000353_26496,0000353,1,0.0,train
0000353_26624,0000353,1,0.0,train
0000353_27008,0000353,1,0.0,train
0000353_28288,0000353,1,0.0,train
0000353_30720,0000353,1,0.0,train
0000353_31872,0000353,1,0.0,train
0000353_32384,0000353,1,0.0,train
0000353_34304,0000353,1,0.0,train
0000353_34432,0000353,1,0.0,train
0000353_35456,0000353,1,0.0,train
0000353_35584,0000353,1,0.0,train
0000353_35968,0000353,1,0.0,train
0000353_36096,0000353,1,0.0,train
0000353_36352,0000353,1,0.0,train
0000353_38400,0000353,1,0.0,train
0000353_39296,0000353,1,0.0,train
0000353_39424,0000353,1,0.0,train
0000353_40064,0000353,1,0.0,train
0000353_40192,0000353,1,0.0,train
0000353_40960,0000353,1,0.0,train
0000353_41728,0000353,1,0.0,train
0000353_42240,0000353,1,0.0,train
0000353_42624,0000353,1,0.0,train
0000353_42752,0000353,1,0.0,train
0000353_43264,0000353,1,0.0,train
0000353_43392,0000353,1,0.0,train
0000353_43776,0000353,1,0.0,train
0000353_44032,0000353,1,0.0,train
0000353_44160,0000353,1,1.0,train
0000353_44416,0000353,1,0.0,train
0000353_44544,0000353,1,0.0,train
0000353_45056,0000353,1,0.0,train
0000353_45184,0000353,1,0.0,train
0000353_45952,0000353,1,0.0,train
0000353_46720,0000353,1,0.0,train
0000353_46976,0000353,1,0.0,train
0000353_47744,0000353,1,0.0,train
0000353_48000,0000353,1,0.0,train
0000353_48512,0000353,1,0.0,train
0000353_48640,0000353,1,1.0,train
0000353_48768,0000353,1,1.0,train
0000353_49280,0000353,1,0.0,train
0000353_49664,0000353,1,0.0,train
0000353_50560,0000353,1,0.0,train
0000353_50816,0000353,1,0.0,train
0000353_51200,0000353,1,0.0,train
0000353_51328,0000353,1,0.0,train
0000353_52608,0000353,1,1.0,train
0000353_52736,0000353,1,1.0,train
0000353_53376,0000353,1,0.0,train
0000353_53760,0000353,1,0.0,train
0000353_54784,0000353,1,0.0,train
0000353_54912,0000353,1,0.0,train
0000353_56064,0000353,1,1.0,train
0000353_56192,0000353,1,1.0,train
0000353_56320,0000353,1,1.0,train
0000353_58624,0000353,1,1.0,train
0000353_58752,0000353,1,1.0,train
0000353_58880,0000353,1,0.0,train
0000353_59136,0000353,1,0.0,train
0000353_59392,0000353,1,0.0,train
0000353_59520,0000353,1,0.0,train
0000353_59648,0000353,1,0.0,train
0000353_60032,0000353,1,0.0,train
0000353_60288,0000353,1,0.0,train
0000353_62080,0000353,1,1.0,train
0000353_62208,0000353,1,1.0,train
0000353_62464,0000353,1,0.0,train
0000353_63360,0000353,1,0.0,train
0000353_63744,0000353,1,0.0,train
0000353_64256,0000353,1,0.0,train
0000353_64896,0000353,1,0.0,train
0000353_65536,0000353,1,0.0,train
0000353_65664,0000353,1,0.0,train
0000353_67712,0000353,1,0.0,train
0000353_68736,0000353,1,0.0,train
0000353_69120,0000353,1,0.0,train
0000353_69248,0000353,1,1.0,train
0000353_69376,0000353,1,1.0,train
0000353_69760,0000353,1,0.0,train
0000353_70528,0000353,1,1.0,train
0000353_70656,0000353,1,1.0,train
0000353_70784,0000353,1,0.0,train
0000353_71296,0000353,1,0.0,train
0000353_71680,0000353,1,0.0,train
0000353_71936,0000353,1,0.0,train
0000353_72320,0000353,1,0.0,train
0000353_72576,0000353,1,0.0,train
0000353_73216,0000353,1,0.0,train
0000353_73600,0000353,1,0.0,train
0000353_74112,0000353,1,0.0,train
0000353_76544,0000353,1,0.0,train
0000353_77184,0000353,1,0.0,train
0000353_77952,0000353,1,0.0,train
0000353_78080,0000353,1,0.0,train
0000353_78208,0000353,1,0.0,train
0000353_79360,0000353,1,0.0,train
0000353_80896,0000353,1,0.0,train
0000353_81792,0000353,1,0.0,train
0000353_82176,0000353,1,0.0,train
0000353_82944,0000353,1,0.0,train
0000353_83840,0000353,1,1.0,train
0000353_83968,0000353,1,1.0,train
0000353_84864,0000353,1,0.0,train
0000353_85760,0000353,1,0.0,train
0000353_86528,0000353,1,0.0,train
0000353_86784,0000353,1,0.0,train
0000353_87552,0000353,1,0.0,train
0000353_87808,0000353,1,0.0,train
0000353_88064,0000353,1,0.0,train
0000353_88576,0000353,1,0.0,train
0000353_89088,0000353,1,0.0,train
0000353_89472,0000353,1,0.0,train
0000353_89984,0000353,1,0.0,train
0000353_90112,0000353,1,0.0,train
0000353_90880,0000353,1,0.0,train
0000353_91008,0000353,1,0.0,train
0000353_91648,0000353,1,0.0,train
0000353_92288,0000353,1,0.0,train
0000353_94720,0000353,1,0.0,train
0000353_97536,0000353,1,0.0,train
0000353_99072,0000353,1,0.0,train
0000353_99584,0000353,1,0.0,train
0000353_101632,0000353,1,0.0,train
0000353_102016,0000353,1,0.0,train
0000353_102144,0000353,1,0.0,train
0000353_102272,0000353,1,0.0,train
0000353_102528,0000353,1,0.0,train
0000353_104704,0000353,1,0.0,train
0000353_105984,0000353,1,0.0,train
0000353_106368,0000353,1,0.0,train
0000353_107264,0000353,1,0.0,train
0000353_107520,0000353,1,0.0,train
0000353_107648,0000353,1,0.0,train
0000353_109824,0000353,1,0.0,train
0000353_110080,0000353,1,0.0,train
0000353_110336,0000353,1,0.0,train
0000353_110592,0000353,1,0.0,train
0000353_110976,0000353,1,0.0,train
0000353_111872,0000353,1,0.0,train
0000353_114560,0000353,1,1.0,train
0000353_114688,0000353,1,1.0,train
0000353_114816,0000353,1,0.0,train
0000353_114944,0000353,1,0.0,train
0000353_115456,0000353,1,0.0,train
0000353_116480,0000353,1,0.0,train
0000353_118272,0000353,1,0.0,train
0000353_118912,0000353,1,0.0,train
0000353_119168,0000353,1,0.0,train
0000353_119424,0000353,1,0.0,train
0000353_119680,0000353,1,0.0,train
0000354_384,0000354,1,1.0,train
0000354_512,0000354,1,1.0,train
0000354_1024,0000354,1,1.0,train
0000354_1152,0000354,1,1.0,train
0000354_1280,0000354,1,1.0,train
0000354_1408,0000354,1,1.0,train
0000354_2432,0000354,1,0.0,train
0000354_2816,0000354,1,1.0,train
0000354_4480,0000354,1,0.0,train
0000354_4608,0000354,1,0.0,train
0000354_5120,0000354,1,0.0,train
0000354_5632,0000354,1,1.0,train
0000354_5760,0000354,1,1.0,train
0000354_6144,0000354,1,0.0,train
0000354_6272,0000354,1,0.0,train
0000354_6528,0000354,1,0.0,train
0000354_6912,0000354,1,0.0,train
0000354_7168,0000354,1,0.0,train
0000354_7296,0000354,1,1.0,train
0000354_7424,0000354,1,1.0,train
0000354_7552,0000354,1,1.0,train
0000354_7936,0000354,1,0.0,train
0000354_8064,0000354,1,1.0,train
0000354_8192,0000354,1,1.0,train
0000354_8320,0000354,1,1.0,train
0000354_8448,0000354,1,1.0,train
0000354_8576,0000354,1,1.0,train
0000354_8704,0000354,1,1.0,train
0000354_8832,0000354,1,1.0,train
0000354_9216,0000354,1,0.0,train
0000354_9600,0000354,1,0.0,train
0000354_9728,0000354,1,0.0,train
0000354_10624,0000354,1,1.0,train
0000354_10752,0000354,1,1.0,train
0000354_10880,0000354,1,1.0,train
0000354_11008,0000354,1,1.0,train
0000354_11392,0000354,1,0.0,train
0000354_11520,0000354,1,1.0,train
0000354_11648,0000354,1,1.0,train
0000354_12416,0000354,1,1.0,train
0000354_12928,0000354,1,1.0,train
0000354_13056,0000354,1,1.0,train
0000354_13184,0000354,1,0.0,train
0000354_13952,0000354,1,0.0,train
0000354_14336,0000354,1,1.0,train
0000354_15104,0000354,1,1.0,train
